,index,text
19187,Repairing.xls,"DRIVEAWAY PICKUP CONTRACTOR CDL-A TRUCK DRIVER JOBS
 
Put Your Truck To Work In Bennett’s DriveAway Pickup Division!
 Earn big without the rig with high-paying truck driving opportunities in Bennett’s DriveAway Pickup division! If you have a pickup truck that’s one ton or greater that can handle one unit at a time OR up to three-unit combinations with our haul-and-tow vehicles, you can be your own boss while getting paid to see this great country.
 
Love country, Love trucking
 
at Bennett DriveAway.
 
 Our CDL-A DriveAway Pickup Contractor Truck Driver Jobs Offer: 
 
Great pay – 79% of line haul
 Fast pay – 70% advance load; delivered loads paid daily
 100% fuel surcharge
 No forced dispatch – choose when and where you run!
 
 CDL-A DriveAway Pickup Contractor Equipment Requirements: 
1 (one) ton heavy-duty pickup truck (or larger)
 Model year 2000 or newer
 Able to meet DOT requirements
 Current annual DOT inspection must be no more than 6 months old at time of orientation
 Fifth-wheel hitch:  20,000-pound load rating
 2” & 2 5/16” solid ball mount rotated at 10,000
 2 x 2 receiver hitch rated at 10,000
 Load-equalizing torsion bars rated at 10,000
 Electric brake controller for trailer brakes
 12-volt battery for breakaway switch
 Seven pin (“Bargeman” female side”) electrical connector mounted near fifth-wheel hitch
 Towing mirrors (extended)
 Large sturdy mud flaps
 Emergency reflective triangles
 Mounted fire extinguisher with gauge
 Truck registration must be rated at 26,000 pounds
 **Single-axle tractors accepted
 
 Women in the Driver’s Seat Program: 
There are some amazing independent women drivers and contractors at Bennett and we think that’s something worth celebrating. The Women in the Driver’s Seat program fosters ongoing communication and encouragement for women drivers through networking, driver recognition and industry events and resources.
 
 CDL-A DriveAway Pickup Contractor Truck Driver Requirements: 
Class A license or;
 Class B or Class C license with 6 months’ driving experience in past 7 years (pulling a trailer)
 Must be at least 23 years of age
 Must be able to pass federal DOT physical and drug screen
 Must meet FMCSA guidelines on safety clearance application
 No DUI in the previous 5 years
 No more than 1 (one) moving violation in the past 12 months; no more than two moving violations in the past 36 months
 All qualifications subject to management review
 Must be able to read and write in English
 
 Bennett Military Veteran Program: 
If you’re a military veteran or a soon-to-transition service-member looking for a rewarding career as an independent contractor, we’ll help you get going. We have outstanding opportunities on our Motorized Delivery (Driveaway) or Pick-Up Equipment teams, whether you currently own a truck or not.
 
Love Country. Love Trucking. Apply For Driveaway Contractor Pickup Truck Driver Jobs Today."
19188,Repairing.xls,"DRIVEAWAY POWER ONLY CONTRACTOR CDL-A TRUCK DRIVER JOBS
 
You’re Always In Demand With Power Only Trucking Jobs At Bennett!
 Bigger loads and more variety mean you’re always in demand when you drive with the Bennett DriveAway Power Only division. These exciting CDL-A truck driving opportunities keep your earning potential going strong with diverse customer-owned equipment, including flatbeds, containers, exhibition and special event trailers, and dry or refrigerated vans for long-haul runs. Add a little variety to your business with Bennett Power Only routes today!
 
Love country, Love trucking
 
at Bennett DriveAway.
 
 Women in the Driver’s Seat Program: 
There are some amazing independent women drivers and contractors at Bennett and we think that’s something worth celebrating. The Women in the Driver’s Seat program fosters ongoing communication and encouragement for women drivers through networking, driver recognition and industry events and resources.
 
 CDL-A Power Only Contractor Equipment Requirements: 
Single or tandem axle tractor with sleeper that is 1996-year model or newer
 Sliding fifth wheel
 Headache rack
 4-inch by 30-foot straps (6) with 4 ratchets
 20-foot 5/16 grade 70 chain (6)
 Pintle hook-and-hitch ball with electric brakes
 F750 series pickup trucks will work in this service division
 Our CDL-A DriveAway Power Only Contractor Truck Driver Jobs Offer:
 
Delivered loads paid daily – 80% of line haul
 70% advance/load
 No forced dispatch
 Fuel & parts discount
 Sign-on & Safety Bonus
 Tire discounts
 Orientation & Referral Bonus
 $500.00 Sign on bonus
 .30 CPM to attend orientation.
 Business accounting support
 Load alerts in your area
 Medical insurance programs
 
 CDL-A Power Only Contractor Truck Driver Requirements: 
Class A license
 Must be 23 years of age
 Must have 1 (one) year of verified driving experience within the last 5 years
 Must be able to pass federal DOT physical and drug screen
 Must meet FMCSA guidelines on safety clearance application
 No DUI in the previous 5 years
 No more than 1 (one) moving violation in the past 12 months; no more than 2 moving violations in the past 36 months
 All qualifications subject to management review
 Current annual DOT inspection must be no more than 6 months old at time of orientation
 Must be able to read and write in English
 Love Country. Love Trucking. Apply For Driveaway Power Only Contractor CDL-A Truck Driver Jobs Today."
19189,Repairing.xls,"The Heavy Industry Sales Representative will be responsible for travelling through the Western Great Lakes Region (MI, MN, WI, IL, OH, IN, MO) as needed to promote VDG Drum Motors through sales growth and new account acquisition. Job Requirements · 2+ years experience in aggregate/mining equipment sales or aggregate/mining product sales, customer service, or account management. Experience with industrial equipment (electric motors, gear boxes, PT/MRO equipment) also accepted. · Understanding of basic engineering concepts. · Ability to read and interpret engineering drawings. · Experience in building and maintaining customer and/or supplier relationships · Use of MS Office suite, CRM and ERP systems. · Ability to travel through territory up to 80%, including overnight – company vehicle provided Responsibilities/Duties · Generate new revenue within the territory · Responsible for obtaining qualified lead through prospecting and research · Independently schedule and conduct sales calls and presentations with key decision makers and influencers · Create, maintain, and grow relationships with end-users, resellers and OEMs · Assist customers with application engineering for drives · Respond to customer inquiries, issues, and emergencies · Track leads, sales, and activities through the companies CRM system · Produce activity and sales reports as required · Attend local and national tradeshows and association events Company Profile VDG is an internationally recognized manufacturer of high precision, heavy duty, and efficient power transmission equipment for the mining and aggregate processing industries, with manufacturing locations in the US, Canada, and Europe. Benefits: Extended health care Vision care Dental care Life insurance Vacation & paid time off Company car Disability insurance Job Type: Full-time"
19190,Repairing.xls,"DRIVEAWAY PICKUP CONTRACTOR CDL-A TRUCK DRIVER JOBS
 
Put Your Truck To Work In Bennett’s DriveAway Pickup Division!
 Earn big without the rig with high-paying truck driving opportunities in Bennett’s DriveAway Pickup division! If you have a pickup truck that’s one ton or greater that can handle one unit at a time OR up to three-unit combinations with our haul-and-tow vehicles, you can be your own boss while getting paid to see this great country.
 
Love country, Love trucking
 
at Bennett DriveAway.
 
 Our CDL-A DriveAway Pickup Contractor Truck Driver Jobs Offer: 
 
Great pay – 79% of line haul
 Fast pay – 70% advance load; delivered loads paid daily
 100% fuel surcharge
 No forced dispatch – choose when and where you run!
 
 CDL-A DriveAway Pickup Contractor Equipment Requirements: 
1 (one) ton heavy-duty pickup truck (or larger)
 Model year 2000 or newer
 Able to meet DOT requirements
 Current annual DOT inspection must be no more than 6 months old at time of orientation
 Fifth-wheel hitch:  20,000-pound load rating
 2” & 2 5/16” solid ball mount rotated at 10,000
 2 x 2 receiver hitch rated at 10,000
 Load-equalizing torsion bars rated at 10,000
 Electric brake controller for trailer brakes
 12-volt battery for breakaway switch
 Seven pin (“Bargeman” female side”) electrical connector mounted near fifth-wheel hitch
 Towing mirrors (extended)
 Large sturdy mud flaps
 Emergency reflective triangles
 Mounted fire extinguisher with gauge
 Truck registration must be rated at 26,000 pounds
 **Single-axle tractors accepted
 
 Women in the Driver’s Seat Program: 
There are some amazing independent women drivers and contractors at Bennett and we think that’s something worth celebrating. The Women in the Driver’s Seat program fosters ongoing communication and encouragement for women drivers through networking, driver recognition and industry events and resources.
 
 CDL-A DriveAway Pickup Contractor Truck Driver Requirements: 
Class A license or;
 Class B or Class C license with 6 months’ driving experience in past 7 years (pulling a trailer)
 Must be at least 23 years of age
 Must be able to pass federal DOT physical and drug screen
 Must meet FMCSA guidelines on safety clearance application
 No DUI in the previous 5 years
 No more than 1 (one) moving violation in the past 12 months; no more than two moving violations in the past 36 months
 All qualifications subject to management review
 Must be able to read and write in English
 
 Bennett Military Veteran Program: 
If you’re a military veteran or a soon-to-transition service-member looking for a rewarding career as an independent contractor, we’ll help you get going. We have outstanding opportunities on our Motorized Delivery (Driveaway) or Pick-Up Equipment teams, whether you currently own a truck or not.
 
Love Country. Love Trucking. Apply For Driveaway Contractor Pickup Truck Driver Jobs Today."
19191,Repairing.xls,"DRIVEAWAY POWER ONLY CONTRACTOR CDL-A TRUCK DRIVER JOBS
 
You’re Always In Demand With Power Only Trucking Jobs At Bennett!
 Bigger loads and more variety mean you’re always in demand when you drive with the Bennett DriveAway Power Only division. These exciting CDL-A truck driving opportunities keep your earning potential going strong with diverse customer-owned equipment, including flatbeds, containers, exhibition and special event trailers, and dry or refrigerated vans for long-haul runs. Add a little variety to your business with Bennett Power Only routes today!
 
Love country, Love trucking
 
at Bennett DriveAway.
 
 Women in the Driver’s Seat Program: 
There are some amazing independent women drivers and contractors at Bennett and we think that’s something worth celebrating. The Women in the Driver’s Seat program fosters ongoing communication and encouragement for women drivers through networking, driver recognition and industry events and resources.
 
 CDL-A Power Only Contractor Equipment Requirements: 
Single or tandem axle tractor with sleeper that is 1996-year model or newer
 Sliding fifth wheel
 Headache rack
 4-inch by 30-foot straps (6) with 4 ratchets
 20-foot 5/16 grade 70 chain (6)
 Pintle hook-and-hitch ball with electric brakes
 F750 series pickup trucks will work in this service division
 Our CDL-A DriveAway Power Only Contractor Truck Driver Jobs Offer:
 
Delivered loads paid daily – 80% of line haul
 70% advance/load
 No forced dispatch
 Fuel & parts discount
 Sign-on & Safety Bonus
 Tire discounts
 Orientation & Referral Bonus
 $500.00 Sign on bonus
 .30 CPM to attend orientation.
 Business accounting support
 Load alerts in your area
 Medical insurance programs
 
 CDL-A Power Only Contractor Truck Driver Requirements: 
Class A license
 Must be 23 years of age
 Must have 1 (one) year of verified driving experience within the last 5 years
 Must be able to pass federal DOT physical and drug screen
 Must meet FMCSA guidelines on safety clearance application
 No DUI in the previous 5 years
 No more than 1 (one) moving violation in the past 12 months; no more than 2 moving violations in the past 36 months
 All qualifications subject to management review
 Current annual DOT inspection must be no more than 6 months old at time of orientation
 Must be able to read and write in English
 Love Country. Love Trucking. Apply For Driveaway Power Only Contractor CDL-A Truck Driver Jobs Today."
19192,Repairing.xls,"The Heavy Industry Sales Representative will be responsible for travelling through the Western Great Lakes Region (MI, MN, WI, IL, OH, IN, MO) as needed to promote VDG Drum Motors through sales growth and new account acquisition. Job Requirements · 2+ years experience in aggregate/mining equipment sales or aggregate/mining product sales, customer service, or account management. Experience with industrial equipment (electric motors, gear boxes, PT/MRO equipment) also accepted. · Understanding of basic engineering concepts. · Ability to read and interpret engineering drawings. · Experience in building and maintaining customer and/or supplier relationships · Use of MS Office suite, CRM and ERP systems. · Ability to travel through territory up to 80%, including overnight – company vehicle provided Responsibilities/Duties · Generate new revenue within the territory · Responsible for obtaining qualified lead through prospecting and research · Independently schedule and conduct sales calls and presentations with key decision makers and influencers · Create, maintain, and grow relationships with end-users, resellers and OEMs · Assist customers with application engineering for drives · Respond to customer inquiries, issues, and emergencies · Track leads, sales, and activities through the companies CRM system · Produce activity and sales reports as required · Attend local and national tradeshows and association events Company Profile VDG is an internationally recognized manufacturer of high precision, heavy duty, and efficient power transmission equipment for the mining and aggregate processing industries, with manufacturing locations in the US, Canada, and Europe. Benefits: Extended health care Vision care Dental care Life insurance Vacation & paid time off Company car Disability insurance Job Type: Full-time"
19193,Repairing.xls,"What We Do-Our Purpose 
Southern Cross partners with natural gas, electric, water, and oil utilities to ensure our mutual success. We have been in business for seven decades as an industry leader, innovator, and effective partner in utility field services. We have locations across North America and partner with our customers and employees to protect lives, property and client infrastructure by delivering high quality services. 
 
Who We Are-Our Company Culture 
We are a company who differentiates ourselves from the competition because of the high quality of our people, our work, and our processes. By fostering a culture of quality, innovation, and teamwork we work together to find better ways of getting things done. If you share these values and are looking to start or build a solid career, here’s one word of advice-apply! 
 
***This position is intended for the person who lives full-time in their RV (recreational vehicle) and enjoys working outdoors. You must have a travel trailer or a RV (motor coach), suitable for full-time living with viable transportation (a car/truck) for duty during your work day. Hotels will not be provided.*** 
 
Southern Cross is looking for good, hard-working and self-motivated people for several positions as  Traveling Field Technicians . As a Traveling Field Technician, you will be given the opportunity to see the country as you are on assignment at our projects and trained on any of the following services: 
 Gas Leak Surveying  Automated Meter Installations (AMI, AMR and ERT) 
 
Training will vary depending on which project you will support. Southern Cross also has an excellent record of promotions from within and most of the management team started out as field technicians. Prior experience is not required; we will train the right people. Feel free to check out our website for more information about our organization by clicking:
 Southern Cross Website 
 
Join our team if you are the type of career-minded individual who: 
Likes working outdoors 
Can work with minimal supervision 
Has a mechanical aptitude 
Has a Desire to learn new skills 
 
Responsibilities and Duties: Process required data accurately and timely Complete work in an efficient manner and meet all required completion dates Adhere to all safety and quality policies Operate equipment in a safe and conscientious manner Perform other duties as assigned Work is performed in residential, commercial and/or industrial settings Follow all company and client safety, quality, and operational policies and procedures Serve the customer, and exceed their expectations, as they are our first priority 
 Additional Details: 
Full Time (8-10 hours daily); occasional weekends and overtime as needed 
$11.50 per/hr plus daily per diem 
$300 per/wk per diem; per diem covers RV lot rent, food, electricity, propane, etc.
 Southern Cross' relocation mileage is 82.5 cents/per/mi; while towing/moving/relocating your R.V. from project to project 
Google mileage is determined from project to project. Any diversion is at the technicians expense 
Southern Cross requires all prospective candidates to pass a background check, drug screening and have a valid driver's license 
Candidates must provide valid insurance coverage prior to start of employment 
Currently a full-time RV'er 
Willing to deploy anywhere nationwide 
Able to walk 7 or more miles daily 
Have work vehicle available for daily work use: Southern Cross' standard mileage rate is 57.5 cents/per/mi 
Ability to lift a minimum of 20 pounds 
Availability to attend training for 4-5 weeks at a TBD location 
Has access to laptop, computer or I Pad for virtual training
 Has access to WIFI for virtual training 
 REQUIREMENTS:  This position requires a Valid Driver's License; Work in an outdoor environment. Continually walking on all types of terrain (3-5 miles/day some times more) performing duties outside in all types of weather conditions. Be available for other duties as requested 
 
PHYSICAL REQUIREMENTS:  Bending, crouching, kneeling, and walking several miles per day; carry a minimum of 20 lbs of equipment; be able to effectively communicate with customers in a courteous manner displaying excellent customer service and perform other duties as assigned; Performs all work in a safe manner; Observes and follows all company/client procedures; Possess excellent customer service/communication skills; Be available for overtime (which may include weekends); Be comfortable using computers/technology 
 
BENEFITS:  Paid Training, Weekly Per Diem, Mileage Reimbursement, Medical, Dental, Vision and eligibility for 401k after 90 days 
 
Our industry requires all candidates to pass a pre-employment drug screen and a 7 year background check. 
 
To learn more about us, please visit our careers website at:  www.southerncrosshire.com. 
 
EEO Statement
 Southern Cross Inc. is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to sex, race, color, religion, national origin, age, marital status, political affiliation, sexual orientation, gender identity, genetic information, disability or protected veteran status. We are committed to providing a workplace free of any discrimination or harassment."
19194,Repairing.xls,"Posting Dates: 04/27/2020 - 05/31/2020
 Job Family: Crafts/Trades/Mechanics
 Department: Headquarters Facilities Department
 PURPOSES 
The purpose of this position is to ""seek to bring forth and establish the cause of Zion."" 
 
This position is a fully-qualified, journeyman level Mechanical Repairman in the Mechanical Air Shop. The incumbent performs preventive maintenance and repair work on mechanical air handling equipment, both commercial and residential. 
Location: Riverton, UT 
Compensation: $22.33 - $27.90/hr + depending on experience 
RESPONSIBILITIES Perform routine maintenance on a variety of residential and commercial air handling equipment, including but not limited to air filtering systems, compressors, duct work, a variety of fan types and misc. other equipment. Analyze, trouble shoot and repair problems with air handling equipment, including electric motor failures, bearing and shaft change out and realignment, belt and sheave replacement, cooling towers, and other related repairs. Perform maintenance and repair of compactors and dock lifts. Perform repairs on damper systems. Perform other tasks as assigned by management. 
QUALIFICATIONS Requires a minimum of four years of combined experience in at least one or more of the following trades: 
- HVAC Mechanic - With thorough understanding of building mechanical systems and experience in electric motors, air delivery and return systems, daily maintenance and inspection of this equipment and other phases of physical facility operation and sheet metal lay-out and fabrication.
 
 Welding and fabrication – With excellent proficiency at lay-out, and welding of stainless steel, mild steel and aluminum. Machinist – Capable of operating lathes, mills, drill presses, and precision measurements in machining various parts to tight tolerances. High school diploma or equivalent preferred. An ability to learn new skills typically found in someone with two years of post-high school technical training in above industries preferred.
 Requires a thorough understanding of safety procedures, including lockout tag out, proper uses of PPE and other safety practices. Mechanical aptitude typically found in someone with the ability to be trained in basic welding, sheet metal fabrication, metal lathe and mill operation, etc. within a reasonable amount of time. Proficient in reading blueprints. Must pass all required safety and equipment certifications and trainings. Must have a valid driver's license
 May be required to become DOT certified. Must be able to understand English for general communication, video training, building security, and safety. Also, must be capable of understanding instructions both verbally and in writing and able to listen and ask clarifying questions as needed. Must be able to work in extreme temperatures. Must be able to stand, walk, bend, kneel, squat, push, and pull for extended periods of time. Must be able to independently lift and position objects weighing as much as 50 pounds. Must be able to team lift and position objects weighing as much as 100 pounds on an occasional basis.
 Must be able to safely climb a ladder and be able to work for extended periods from a ladder, lift or scaffold.
 Must be able to fit into confined spaces such as man holes, crawl spaces, attics, etc.
 Must have good eyesight and hearing to properly troubleshoot equipment. Must have at least 20/40 vision with or without corrective lenses and not less than 120 degrees combined horizontal peripheral vision. 
WORTHINESS QUALIFICATION 
Must be a member of The Church of Jesus Christ of Latter-day Saints and currently temple worthy. 
POSTING NOTICE/MORE INFO. 
Please Note: All positions are subject to close without notice. (tech123)"
19195,Repairing.xls,"Supports the National Science Foundation managed United States Antarctic Program as part of the Antarctic Support Contract (ASC). Electricians will perform electrical maintenance or construction work, or any combination thereof, under the supervision of the Electrician Foreman or PM Coordinator. Tasking is based on employee’s prior work experience and ASC schedule requirements. GENERAL DUTIES (not all inclusive):  Install branch circuits, power distribution wiring, electrical equipment, fixtures, and conduit in compliance with the National Electric Code (NEC) Diagnose, repair, and perform scheduled Preventative Maintenance on existing electrical systems, equipment, fixtures, and infrastructure Follow ASC Electrical Safety Program and promote electrical safety throughout the United States Antarctic Program Timely response to emergency service calls during and outside of normal working hours Accurate and thorough documentation of hours worked, tasking performed, materials used, and processes involved Advise immediate Supervisor of job progress and material/labor requirements Accomplish tasking utilizing design drawings, specifications, and wiring diagrams Follow established Standard Operating Procedures (SOPs), suggest revisions as needed, and create SOPs as directed Perform tasking outdoors in environmentally challenging conditions including wind and extreme cold weather Routinely utilize independent judgment and discretion to identify potential issues and solve problems Proactively identify any unsafe conditions, hazards, or Code violations and communicate them effectively Work directly with other departments to plan and complete tasking Learn and effectively utilize computer based labor, material, and maintenance tracking applications May deploy to remote research support facilities for day trips or extended periods (McMurdo only) Occasionally utilize the assistance of other station personnel to complete tasking, or assist other trades or departments with their tasking Comply with all ASC Environmental, Safety and Health (ESH), Waste Management and Quality Assurance requirements Participate in Work Center Safety Program and ASC safety objectives Participate in community programs such as “house-mouse” (chores), “daisy-picking” (station clean-up), “GASH” (galley clean-up at Palmer), and recycling efforts Perform other duties as required REQUIREMENTS:  A current Journeyman Electrician license (8,000 hour), a current Master Electrician license, or equivalent Union membership in good standing. If legal residence is in an area that does not have state or local licensing requirements, work experience will be considered and verified in lieu of licensure A Journeyman license requiring less than 8,000 hours or of the Residential type shall not be considered. Minimum four years (8,000 Hours) documented experience in all phases of electrical work including rough-in, trim-out, wiring of electrical equipment and fixtures, conduit installation, and power distribution wiring including voltages up to 480 Thorough knowledge of the current National Electrical Code and the principles of electricity Experience in construction and/or maintenance of commercial and/or industrial facilities Ability to read and interpret design drawings, specifications, and diagrams Possess prior computer experience and be able and willing to learn and effectively utilize computer based labor, inventory, and maintenance tracking applications Possess the competencies, willingness, and ability to perform the duties of position High School diploma or equivalent Valid Driver’s License issued in the United States Willingness and ability to deploy to Antarctica for extended periods is required. Must be willing and able to lift and move items, parts, assemblies and equipment up to the safety regulation maximum. Must be willing and able to perform physical activities including heavy lifting, climbing in and out of equipment, crawling, and working outdoors. Must successfully complete the physical, dental and psychological (if applicable) examinations as required by the NSF for deploying to Antarctica. Must participate in community programs, such as “house-mouse” (chores), “daisy-picking” (cleaning-up around the station), recycling efforts & safety objectives. US citizenship or US Permanent Resident Status is required. PREFERRED:  Training or certification on NFPA 70E: Standard for Electrical Safety in the Workplace Experience with installation, repair, and maintenance of heat trace on outdoor insulated piping Experience with installation, repair, and maintenance of permanently installed UPS systems Experience with installation, repair, and maintenance of motor controls and Variable Frequency Drives Experience with Maximo or other Computerized Maintenance Management System Experience with installation, repair, and maintenance of airfield runway lighting (McMurdo only) Experience working with voltages up to 4160 (McMurdo and South Pole) Experience with maintenance and installation of fire alarm systems and components (South Pole and Palmer) Experience with Microsoft Office Suite PAE covers all program related expenses for travel to and from Antarctica as well as housing and food while deployed. Job Type: Contract Salary: $1,600.00 /week Experience: all phases electrical: 4 years (Required) Education: High school or equivalent (Required) License: Journeyman Electrician (Required) Work authorization: United States (Required) Contract Renewal: Likely Full Time Opportunity: No Work Location: One location Benefits: Health insurance Dental insurance Vision insurance Retirement plan Pay Frequency: Bi weekly or Twice monthly This Job Is: A job for which military experienced candidates are encouraged to apply Schedule: Weekends required Holidays required 10 hour shift On call"
19196,Repairing.xls,"DRIVEAWAY POWER ONLY CONTRACTOR CDL-A TRUCK DRIVER JOBS
 
You’re Always In Demand With Power Only Trucking Jobs At Bennett!
 Bigger loads and more variety mean you’re always in demand when you drive with the Bennett DriveAway Power Only division. These exciting CDL-A truck driving opportunities keep your earning potential going strong with diverse customer-owned equipment, including flatbeds, containers, exhibition and special event trailers, and dry or refrigerated vans for long-haul runs. Add a little variety to your business with Bennett Power Only routes today!
 
Love country, Love trucking
 
at Bennett DriveAway.
 
 Women in the Driver’s Seat Program: 
There are some amazing independent women drivers and contractors at Bennett and we think that’s something worth celebrating. The Women in the Driver’s Seat program fosters ongoing communication and encouragement for women drivers through networking, driver recognition and industry events and resources.
 
 CDL-A Power Only Contractor Equipment Requirements: 
Single or tandem axle tractor with sleeper that is 1996-year model or newer
 Sliding fifth wheel
 Headache rack
 4-inch by 30-foot straps (6) with 4 ratchets
 20-foot 5/16 grade 70 chain (6)
 Pintle hook-and-hitch ball with electric brakes
 F750 series pickup trucks will work in this service division
 Our CDL-A DriveAway Power Only Contractor Truck Driver Jobs Offer:
 
Delivered loads paid daily – 80% of line haul
 70% advance/load
 No forced dispatch
 Fuel & parts discount
 Sign-on & Safety Bonus
 Tire discounts
 Orientation & Referral Bonus
 $500.00 Sign on bonus
 .30 CPM to attend orientation.
 Business accounting support
 Load alerts in your area
 Medical insurance programs
 
 CDL-A Power Only Contractor Truck Driver Requirements: 
Class A license
 Must be 23 years of age
 Must have 1 (one) year of verified driving experience within the last 5 years
 Must be able to pass federal DOT physical and drug screen
 Must meet FMCSA guidelines on safety clearance application
 No DUI in the previous 5 years
 No more than 1 (one) moving violation in the past 12 months; no more than 2 moving violations in the past 36 months
 All qualifications subject to management review
 Current annual DOT inspection must be no more than 6 months old at time of orientation
 Must be able to read and write in English
 Love Country. Love Trucking. Apply For Driveaway Power Only Contractor CDL-A Truck Driver Jobs Today."
19197,Repairing.xls,"We're ALDI, one of America's favorite grocers. We've grown a lot in the past few years, expanding our reach and customer base all around the country. Whether it's in customer service or our exceptional products, we owe our success to the efficiencies we create in every corner of our company and the people at each level who make that happen. 
Our store employees are the face of the ALDI shopping experience. Their hard work makes it possible to uphold our company philosophy, providing quality products at the best possible price. Their smiles and pleasant demeanors keep customers coming back time and time again. Our store employees work many roles - from store associate to cashier to stocker - while providing excellent customer service. As a store employee, you're also responsible for merchandising product, monitoring inventory and keeping the store looking its best. It's an opportunity to get more out of your career and grow in an exciting environment.
 
 
Position Type: Full-Time
 
Average Hours: 32-40 hours/week 
Starting Wage: $12.70/hour plus a pay increase after the first year of employment 
 
Duties and Responsibilities:
 
Must be able to perform duties with or without reasonable accommodation.
 
 
 Assists management in achieving store appearance and maintenance standards.
 Identifies and rectifies hazards and/or equipment in need of maintenance to provide a safe environment.
 Assists management in achieving payroll and total loss goals.
 Assists customers with problems or concerns, and contacts management as appropriate regarding customers with problems or concerns.
 Provides feedback to management on all products, inventory losses, scanning errors, and general issues that could impact productivity.
 Processes customer purchases, performs general cleaning duties, and stocks shelves and displays neatly to maximize visibility and sales.
 Participates in taking store inventory counts according to guidelines.
 Complies with all established company policies and procedures.
 Collaborates with team members and communicates relevant information to direct leader.
 Upholds the security and confidentiality of documents and data within area of responsibility.
 Other duties as assigned.
 Performs within ALDI ACTS Competencies as outlined below.
 
ALDI ACTS Competencies: 
 
 Collaborates and Cooperates with Team: Commits to and supports a collaborative working environment with peers and managers. Drives for Success: Delivers excellent performance by proactively taking concrete actions that adhere to ALDI policies and procedures, and persistently overcomes obstacles to improve results. Focuses on the Customer: Seeks to understand customer needs and makes an effort to satisfy them in order to create a pleasant shopping experience. Models ALDI Image: Presents self in a professional way in both typical and challenging situations which promotes a positive ALDI experience for customers and co-workers. Plans and Prioritizes: Makes decisions, sets priorities and organizes information while thinking about the pros and cons of possible outcomes and maintaining compliance with ALDI standards. 
Education and Experience:
 
 
 High School Diploma or equivalent preferred.
 Prior work experience in a retail environment preferred.
 A combination of education and experience providing equivalent knowledge.
 
Job Qualifications:
 
Knowledge/Skills/Abilities
 
 
 Provides prompt and courteous customer service.
 Ability to operate a cash register efficiently and accurately. Ability to safely and properly operate equipment, including electric/manual hand jack, floor scrubber, and cardboard baler.
 Ability to perform general cleaning duties to company standards.
 Ability to interpret and apply company policies and procedures.
 Excellent verbal and written communication skills.
 Gives attention to detail and follows instructions. Ability to work both independently and within a team environment.
 Ability to stay organized and multi-task in a professional and efficient manner.
 Meets any state and local requirements for handling and selling alcoholic beverages.
 
Physical Demands:
 
 
 Ability to stock merchandise from store receiving to shelving.
 Ability to place product, weighing up to 45 pounds, on shelving at various heights.
 Regularly required to sit, stand, bend, reach, push, pull, lift, carry, and walk about the store. 
ALDI offers  competitive wages and benefits,  including: 
 401(k) Plan 
 Company 401(k) Matching Contributions 
 Employee Assistance Program (EAP) 
 PerkSpot National Employee Discount Program 
 In addition,  eligible employees  are offered: 
 Medical, Prescription, Dental & Vision Insurance 
 Generous Vacation Time & 7 Paid Holidays 
 Short and Long-Term Disability Insurance 
 Life, Dependent Life and AD&D Insurance 
 Voluntary Term Life Insurance 
ALDI is committed to equal opportunity for all employees and applicants. As a proud Equal Opportunity Employer (EOE), we do not discriminate based on race, color, national origin, ancestry, citizenship status, religion, sex, sexual stereotyping, sexual orientation, gender, gender identity, gender expression, age, marital status, mental or physical disability, medical condition, genetic information, military or veteran status, pregnancy (which includes pregnancy, childbirth, and medical conditions related to pregnancy, childbirth, or breastfeeding), or any other protected characteristic. Employment may be contingent upon ALDI's receipt of an acceptable and job-related drug test, motor vehicle report, and/or reference check, as applicable and permissible by law."
